qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
2,32,03,146.46327,143.20853,149.71802,0.0014646327,0.0029249792,99027.789,289.65424,494414.81,4881452,49.293781,49.277064
3,32,03,153.86392,150.59457,157.13329,0.0015386392,0.0030725484,98981.008,304.12393,494144.72,4833006.5,48.827614,48.821335
4,32,03,173.05092,169.16365,176.93817,0.0017305091,0.0034550359,98943.906,341.85474,493864.88,4799927.5,48.511646,48.527316
5,32,03,197.61925,193.62659,201.61189,0.0019761925,0.0039445846,98804.844,389.74405,493049.88,4715026,47.720623,47.733166
1,37,03,159.5835,156.00114,163.16583,0.001595835,0.0031865819,98817.5,314.89005,493300.25,4459523,45.129147,45.080278
2,37,03,194.43095,190.7971,198.06479,0.0019443094,0.003881068,98738.141,383.20944,492732.66,4387037,44.431049,44.41362
3,37,03,212.86356,209.09485,216.63226,0.0021286355,0.0042482219,98676.883,419.20129,492336.41,4338861.5,43.970394,43.966738
4,37,03,242.13345,237.63246,246.63445,0.0024213346,0.0048309625,98602.055,476.34283,491819.41,4306062.5,43.671169,43.686794
5,37,03,279.81558,275.12341,284.50772,0.0027981556,0.0055806809,98415.102,549.22327,490702.44,4221976.5,42.899708,42.912517
1,42,03,267.98398,263.42154,272.54645,0.0026798397,0.0053453422,98502.609,526.53015,491196.69,3966223,40.265423,40.26947
2,42,03,323.64429,318.80548,328.48312,0.003236443,0.0064519821,98354.93,634.58423,490188.19,3894304.3,39.594421,39.607899
3,42,03,369.21246,364.13156,374.29337,0.0036921247,0.007357053,98257.68,722.88696,489481.19,3846525,39.147324,39.150509
4,42,03,415.56619,409.68018,421.45221,0.0041556619,0.0082768807,98125.711,812.1748,488598.13,3814243,38.871029,38.886236
5,42,03,478.4343,472.08755,484.78104,0.0047843428,0.0095230518,97865.875,931.98181,486999.41,3731274,38.126431,38.13855
1,47,03,546.48328,539.75745,553.20917,0.0054648328,0.010870154,97976.07,1065.015,487217.81,3475026.3,35.468376,35.523885
2,47,03,663.32117,656.39764,670.24469,0.0066332119,0.013178812,97720.344,1287.838,485382.13,3404116.3,34.835312,34.861669
3,47,03,748.14911,740.73175,755.56641,0.0074814907,0.014851592,97534.789,1448.547,484052.56,3357044,34.418941,34.423488
4,47,03,822.13147,813.66516,830.59778,0.0082213143,0.016308187,97313.531,1587.0072,482600.16,3325645,34.174583,34.190058
5,47,03,929.76837,920.73065,938.80609,0.0092976838,0.018423541,96933.891,1785.8655,480204.81,3244274.5,33.468967,33.481316
1,52,03,1077.0026,1067.4884,1086.5166,0.010770026,0.02130972,96906.297,2065.0461,479368.88,2991946,30.87463,30.946025
2,52,03,1315.2716,1304.9679,1325.5753,0.013152716,0.025962457,96432.508,2503.625,475903.47,2918734,30.267141,30.294577
3,52,03,1433.8359,1422.9098,1444.762,0.014338359,0.028269444,96086.242,2716.3047,473640.44,2872991.3,29.900131,29.905768
4,52,03,1534.092,1521.9075,1546.2766,0.015340921,0.03021593,95726.531,2892.4661,471401.47,2843044.8,29.699701,29.714796
5,52,03,1702.1078,1689.1609,1715.0546,0.017021079,0.033469241,95148.023,3184.532,467778.78,2764069.5,29.050234,29.060504
1,57,03,1694.7107,1681.1371,1708.2842,0.016947107,0.033326242,94862.398,3161.4072,466408.5,2512244,26.483288,26.577979
2,57,03,2032.0035,2017.7749,2046.2321,0.020320036,0.039825339,93928.875,3740.7493,460292.53,2442830.8,26.007261,26.045906
3,57,03,2178.1348,2163.3342,2192.9353,0.021781348,0.042627472,93369.938,3980.1243,456899.38,2399351,25.697254,25.704023
4,57,03,2283.1838,2266.8625,2299.5051,0.022831839,0.044636782,92834.063,4143.814,453810.78,2371643.3,25.547171,25.562778
5,57,03,2511.302,2493.8655,2528.7388,0.02511302,0.048985567,91963.492,4504.8838,448555.28,2296290.8,24.96962,24.981045
1,62,03,2350.3218,2333.4331,2367.2104,0.023503218,0.045918744,91700.992,4210.7944,447977.97,2045835.5,22.310116,22.438234
2,62,03,2716.6604,2699.3015,2734.019,0.027166603,0.052883532,90188.133,4769.4668,439016.97,1982538,21.982275,22.027617
3,62,03,2904.8862,2886.7288,2923.0437,0.029048864,0.056442268,89389.813,5045.3638,434335.66,1942451.6,21.730122,21.738193
4,62,03,3001.9565,2982.7603,3021.1531,0.030019566,0.058272321,88690.25,5168.1865,430530.75,1917832.5,21.623989,21.639788
5,62,03,3293.9377,3272.762,3315.1133,0.032939378,0.063755631,87458.609,5575.979,423353.09,1847735.5,21.127003,21.140008
1,67,03,3409.4753,3386.4705,3432.4802,0.034094755,0.065916561,87490.195,5767.0527,423033.34,1597857.6,18.263554,18.409682
2,67,03,3782.9739,3760.2847,3805.6631,0.037829738,0.072868139,85418.664,6224.2993,411532.56,1543521.1,18.070095,18.120293
3,67,03,4039.2012,4016.323,4062.0791,0.040392011,0.077607118,84344.453,6545.7295,405357.94,1508116,17.88044,17.890421
4,67,03,4131.8354,4108.0649,4155.6064,0.041318357,0.07931444,83522.063,6624.5054,401049.03,1487301.8,17.807346,17.8239
5,67,03,4514.7373,4488.145,4541.3296,0.045147371,0.086338148,81882.633,7069.5947,391739.16,1424382.5,17.395449,17.410453
1,72,03,5895.7495,5859.3486,5932.1509,0.058957495,0.1112284,81723.141,9089.9346,385890.88,1174824.3,14.375957,14.537239
2,72,03,6323.1768,6290.2573,6356.0967,0.063231766,0.11879372,79194.359,9407.792,372452.31,1131988.5,14.29383,14.349311
3,72,03,6678.0249,6645.5532,6710.4966,0.066780247,0.12502547,77798.727,9726.8223,364676.56,1102758,14.1745,14.185249
4,72,03,6776.0322,6741.5938,6810.4712,0.067760326,0.12673888,76897.555,9745.9102,360123,1086252.8,14.126031,14.144732
5,72,03,7314.5244,7277.2354,7351.813,0.073145241,0.13609329,74813.039,10181.553,348611.31,1032643.3,13.803021,13.82076
1,77,03,11775.876,11714.693,11837.059,0.11775876,0.20983818,72633.211,15241.221,325063,788933.31,10.862215,11.062439
2,77,03,12288.121,12236.793,12339.448,0.12288121,0.21789199,69786.563,15205.934,310917.97,759536.13,10.883734,10.95008
3,77,03,12730.841,12681.308,12780.373,0.12730841,0.22478652,68071.906,15301.646,302105.41,738081.44,10.842673,10.855144
4,77,03,12828.975,12778.181,12879.768,0.12828974,0.2263065,67151.648,15196.854,297766.09,726129.69,10.813349,10.834055
5,77,03,13591.61,13537.457,13645.764,0.1359161,0.23801789,64631.488,15383.45,284698.81,684032,10.583613,10.604474
1,82,03,25278.354,25167.445,25389.262,0.25278354,0.39683655,57392.199,22775.322,230022.69,471352.09,8.2132835,8.346525
2,82,03,25748.961,25655.803,25842.119,0.25748962,0.40248701,54580.637,21967.998,217983.2,451083.13,8.2645683,8.307749
3,82,03,26061.197,25975.236,26147.16,0.26061198,0.40620667,52770.258,21435.631,210262.22,436851.66,8.2783689,8.278369
4,82,03,26097.588,26010.041,26185.137,0.26097587,0.40663868,51954.207,21126.592,206954.56,429048.34,8.2582369,8.270873
5,82,03,27047.139,26954.625,27139.654,0.27047139,0.4178009,49248.035,20575.873,194800.5,399333.16,8.1086655,8.136237
1,85,03,40265.422,40100.941,40429.898,0.4026542,0.55304998,34617.137,19145.006,249373.73,249373.73,7.2046051,7.226516
2,85,03,40438.648,40292.09,40585.207,0.40438649,0.55459577,32612.645,18086.834,234387.78,234387.78,7.1870928,7.224084
3,85,03,40343.129,40207.477,40478.781,0.4034313,0.55374402,31410.91,17393.604,226462.09,226462.09,7.2184129,7.230352
4,85,03,40249.887,40111.422,40388.348,0.40249887,0.55291104,30888.391,17078.531,221998.64,221998.64,7.1942172,7.219792
5,85,03,41153.629,41009.797,41297.465,0.41153631,0.56091952,28672.168,16082.779,205948.11,205948.11,7.1829538,7.192925
1,2,04,142.03287,138.43338,145.63235,0.0014203286,0.0028366265,100000,283.66266,499290.84,7953595,79.53595,79.535558
2,2,04,151.03374,147.05539,155.0121,0.0015103375,0.0030161173,100000,301.61172,499245.97,7871810.5,78.718102,78.718102
3,2,04,149.59099,145.78316,153.39883,0.0014959099,0.0029873487,100000,298.73486,499253.16,7818941.5,78.189415,78.189415
4,2,04,146.4314,141.9846,150.8782,0.0014643139,0.0029243436,100000,292.43436,499268.91,7784271.5,77.84272,77.830011
5,2,04,173.55933,167.46686,179.65181,0.0017355933,0.0034651691,100000,346.51691,499133.72,7678247.5,76.782478,76.984626
1,7,04,41.483624,39.535599,43.431652,0.00041483625,0.00082932843,99716.336,82.697594,498374.94,7454304,74.755089,74.773425
2,7,04,49.724827,47.430237,52.019417,0.00049724826,0.00099400221,99698.391,99.100418,498244.19,7372564.5,73.948685,73.948685
3,7,04,51.437592,49.289345,53.585835,0.00051437592,0.0010282228,99701.266,102.51511,498250.03,7319688.5,73.416206,73.416204
4,7,04,52.884922,50.411446,55.358395,0.0005288492,0.0010571392,99707.563,105.40478,498274.31,7285002.5,73.06369,73.059087
5,7,04,60.660122,57.234699,64.085541,0.00060660124,0.0012124669,99661.227,120.83593,498004.03,7192286.5,72.167519,72.243833
1,12,04,24.278063,22.767195,25.788929,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6955929,69.815063,69.846768
2,12,04,29.424126,27.674177,31.174074,0.00029424127,0.00058830943,99599.289,58.5952,497849.97,6874320.5,69.019775,69.019775
3,12,04,31.565744,29.824297,33.30719,0.00031565744,0.00063111563,99598.75,62.85833,497836.59,6821438.5,68.489197,68.489194
4,12,04,33.410061,31.433531,35.386589,0.00033410059,0.00066797802,99602.156,66.532051,497844.44,6786728.5,68.138367,68.141306
5,12,04,37.268986,34.466969,40.070999,0.00037268986,0.00074510201,99544.227,74.170601,497535.69,6693585.5,67.24247,67.331455
1,17,04,42.171116,40.193821,44.148407,0.00042171116,0.00084306672,99585.273,83.957031,497716.47,6457882,64.847755,64.891929
2,17,04,44.110569,42.003944,46.217194,0.00044110569,0.00088182231,99540.695,87.777206,497484.03,6376470.5,64.058929,64.058929
3,17,04,48.354382,46.270828,50.437935,0.00048354382,0.00096662017,99535.891,96.213402,497438.94,6323601.5,63.530869,63.530869
4,17,04,51.130482,48.860222,53.400745,0.00051130482,0.0010220869,99535.625,101.73407,497423.78,6288884,63.182243,63.184284
5,17,04,56.037575,52.784874,59.290276,0.00056037575,0.0011201237,99476.25,111.4257,497102.66,6192232.5,62.248684,62.379702
1,22,04,96.15097,93.225128,99.07682,0.00096150971,0.0019211716,99501.313,191.1591,497028.69,5960165.5,59.900368,59.933609
2,22,04,89.321411,86.516365,92.126457,0.00089321414,0.0017848336,99452.922,177.50691,496820.84,5878986.5,59.113262,59.113262
3,22,04,97.570778,94.794434,100.34712,0.00097570778,0.0019495127,99439.68,193.85892,496713.75,5826163,58.58992,58.589919
4,22,04,103.13269,100.16574,106.09963,0.0010313268,0.0020605279,99433.891,204.88632,496657.25,5791460,58.244328,58.248171
5,22,04,112.93664,109.18259,116.69069,0.0011293663,0.0022561837,99364.367,224.18425,496261.34,5700391,57.368793,57.443622
1,27,04,125.07137,122.0022,128.14055,0.0012507137,0.0024983014,99310.156,248.1067,495930.5,5463137,55.010857,55.02819
2,27,04,125.85673,122.74841,128.96504,0.0012585673,0.0025139693,99275.414,249.57535,495753.13,5382165.5,54.214485,54.214485
3,27,04,133.58932,130.53262,136.64603,0.0013358933,0.0026682205,99245.82,264.80972,495567.06,5329449,53.699482,53.699482
4,27,04,145.23996,142.00392,148.476,0.0014523995,0.0029005841,99229.008,287.82208,495425.5,5294803,53.359428,53.361079
5,27,04,162.03677,157.71834,166.35519,0.0016203678,0.0032354901,99140.18,320.76703,494898.97,5204129.5,52.49287,52.570306
1,32,04,126.0416,123.18182,128.9014,0.001260416,0.0025176574,99062.047,249.4043,494686.72,4967206.5,50.142376,50.148258
2,32,04,146.46327,143.45461,149.47194,0.0014646327,0.0029249792,99025.836,289.6485,494405.06,4886412.5,49.344826,49.344826
3,32,04,153.86392,150.93468,156.79318,0.0015386392,0.0030725484,98981.008,304.12393,494144.72,4833882,48.83646,48.83646
4,32,04,173.05092,169.69774,176.40408,0.0017305091,0.0034550359,98941.188,341.84537,493851.31,4799377.5,48.507378,48.501424
5,32,04,197.61925,193.13484,202.10364,0.0019761925,0.0039445846,98822.797,389.81485,493139.47,4711997,47.681511,47.734172
1,37,04,159.5835,156.45259,162.7144,0.001595835,0.0031865819,98812.641,314.87457,493276,4472519.5,45.262623,45.272384
2,37,04,194.43095,190.87701,197.98489,0.0019443096,0.0038810682,98736.188,383.20187,492722.94,4392007.5,44.482246,44.482246
3,37,04,212.86356,209.39429,216.33284,0.0021286355,0.0042482219,98676.883,419.20129,492336.41,4339737,43.979267,43.979267
4,37,04,242.13345,238.21005,246.05685,0.0024213346,0.0048309625,98599.344,476.32974,491805.91,4305526,43.666885,43.660837
5,37,04,279.81558,274.52347,285.10767,0.0027981556,0.0055806809,98435.641,549.33789,490804.84,4218439,42.855057,42.911698
1,42,04,267.98398,263.85431,272.11365,0.0026798397,0.0053453422,98497.766,526.50427,491172.56,3979243.3,40.399326,40.419537
2,42,04,323.64429,318.95145,328.33716,0.003236443,0.0064519821,98352.984,634.57166,490178.5,3899284.5,39.645817,39.645817
3,42,04,369.21246,364.52319,373.90173,0.0036921247,0.007357053,98257.68,722.88696,489481.19,3847400.8,39.156235,39.156235
4,42,04,415.56619,410.33566,420.79672,0.0041556619,0.0082768807,98123.016,812.15247,488584.69,3813720.3,38.866722,38.860913
5,42,04,478.4343,471.53214,485.33643,0.0047843428,0.0095230518,97886.297,932.17633,487101.06,3727634,38.081532,38.136889
1,47,04,546.48328,540.53296,552.43359,0.0054648328,0.010870154,97971.258,1064.9626,487193.88,3488070.8,35.603001,35.630282
2,47,04,663.32117,656.43726,670.20514,0.0066332119,0.013178812,97718.414,1287.8126,485372.53,3409106,34.887039,34.887039
3,47,04,748.14911,741.22028,755.07794,0.0074814907,0.014851592,97534.789,1448.547,484052.56,3357919.8,34.427917,34.427917
4,47,04,822.13147,814.52893,829.73395,0.0082213143,0.016308187,97310.859,1586.9636,482586.91,3325135.8,34.170242,34.175902
5,47,04,929.76837,919.99078,939.54602,0.0092976838,0.018423541,96954.117,1786.2382,480305,3240533,33.423634,33.478585
1,52,04,1077.0026,1068.134,1085.8711,0.010770026,0.02130972,96906.297,2065.0461,479368.88,3000877,30.966789,30.996182
2,52,04,1315.2716,1304.8147,1325.7285,0.013152716,0.025962457,96430.602,2503.5754,475894.06,2923733.5,30.319561,30.319561
3,52,04,1433.8359,1423.6265,1444.0454,0.014338359,0.028269444,96086.242,2716.3047,473640.44,2873867,29.909245,29.909245
4,52,04,1534.092,1523.092,1545.092,0.015340921,0.03021593,95723.898,2892.3867,471388.53,2842548.8,29.695288,29.697886
5,52,04,1702.1078,1688.4979,1715.7175,0.017021079,0.033469241,95167.883,3185.1965,467876.41,2760227.8,29.004047,29.057494
1,57,04,1694.7106,1681.6866,1707.7346,0.016947106,0.033326238,94841.25,3160.7024,466304.5,2521508,26.586617,26.628668
2,57,04,2032.0035,2017.8199,2046.187,0.020320036,0.039825339,93927.023,3740.6755,460283.44,2447839.5,26.061079,26.061079
3,57,04,2178.1348,2163.9871,2192.2822,0.021781348,0.042627472,93369.938,3980.1243,456899.38,2400226.8,25.706633,25.706632
4,57,04,2283.1838,2268.1035,2298.2642,0.022831839,0.044636782,92831.516,4143.7002,453798.31,2371160.3,25.54262,25.549438
5,57,04,2511.302,2492.8008,2529.8035,0.02511302,0.048985567,91982.688,4505.8237,448648.88,2292351.5,24.921837,24.974962
1,62,04,2350.3218,2333.426,2367.2175,0.023503218,0.045918744,91680.547,4209.8555,447878.09,2055203.5,22.417007,22.455236
2,62,04,2716.6604,2699.2305,2734.0903,0.027166603,0.052883532,90186.352,4769.3726,439008.31,1987556,22.038324,22.038324
3,62,04,2904.8862,2886.8599,2922.9128,0.029048864,0.056442268,89389.813,5045.3638,434335.66,1943327.3,21.739918,21.739918
4,62,04,3001.9565,2983.3484,3020.5649,0.030019566,0.058272321,88687.813,5168.0444,430518.94,1917361.9,21.619226,21.631959
5,62,04,3293.9377,3271.6914,3316.1838,0.032939378,0.063755631,87476.859,5577.1426,423441.44,1843702.6,21.076756,21.128425
1,67,04,3409.4753,3385.9683,3432.9824,0.034094755,0.065916561,87470.688,5765.7671,422939.03,1607325.4,18.375589,18.426802
2,67,04,3782.9739,3760.4214,3805.5264,0.037829738,0.072868139,85416.977,6224.1763,411524.44,1548547.8,18.129274,18.129274
3,67,04,4039.2012,4015.21,4063.1924,0.040392011,0.077607118,84344.453,6545.7295,405357.94,1508991.6,17.890821,17.890822
4,67,04,4131.8354,4107.3906,4156.2808,0.041318357,0.07931444,83519.766,6624.3232,401038.03,1486842.9,17.802288,17.811242
5,67,04,4514.7373,4485.6548,4543.8193,0.045147371,0.086338148,81899.719,7071.0703,391820.91,1420261.3,17.341782,17.395795
1,72,04,5895.7495,5856.3823,5935.1172,0.058957495,0.1112284,81704.922,9087.9072,385804.84,1184386.4,14.4959,14.560699
2,72,04,6323.1768,6289.2178,6357.1362,0.063231766,0.11879372,79192.797,9407.6064,372444.97,1137023.3,14.35766,14.35766
3,72,04,6678.0249,6641.4248,6714.625,0.066780247,0.12502547,77798.727,9726.8223,364676.56,1103633.6,14.185755,14.185755
4,72,04,6776.0327,6739.9561,6812.1089,0.067760326,0.12673888,76895.445,9745.6426,360113.13,1085804.9,14.120537,14.135563
5,72,04,7314.5244,7272.8413,7356.2075,0.073145241,0.13609329,74828.648,10183.677,348684.06,1028440.3,13.744283,13.80095
1,77,04,11775.876,11714.359,11837.393,0.11775876,0.20983818,72617.016,15237.822,324990.53,798581.56,10.997169,11.074989
2,77,04,12288.121,12235.665,12340.576,0.12288121,0.21789199,69785.188,15205.634,310911.84,764578.25,10.956168,10.956168
3,77,04,12730.841,12676.807,12784.874,0.12730841,0.22478652,68071.906,15301.646,302105.41,738957.06,10.855537,10.855537
4,77,04,12828.975,12777.248,12880.7,0.12828974,0.2263065,67149.805,15196.438,297757.91,725691.75,10.807057,10.824797
5,77,04,13591.61,13534.256,13648.964,0.1359161,0.23801789,64644.977,15386.66,284758.22,679756.25,10.515621,10.5752
1,82,04,25278.354,25160.117,25396.59,0.25278354,0.39683655,57379.195,22770.162,229970.56,473591.03,8.253706,8.3337
2,82,04,25748.961,25655.322,25842.598,0.25748962,0.40248701,54579.555,21967.563,217978.88,453666.44,8.3120213,8.312021
3,82,04,26061.197,25956.836,26165.559,0.26061198,0.40620667,52770.258,21435.631,210262.22,436851.66,8.2783689,8.278369
4,82,04,26097.588,26005.254,26189.924,0.26097587,0.40663868,51953.363,21126.248,206951.2,427933.84,8.2368841,8.263744
5,82,04,27047.139,26946.109,27148.168,0.27047139,0.4178009,49258.313,20580.168,194841.14,394998,8.0194359,8.099025
1,85,04,40265.422,40089.664,40441.176,0.4026542,0.55304998,34609.031,19140.523,250387.7,250387.7,7.2347498,7.23475
2,85,04,40438.648,40282.801,40594.496,0.40438649,0.55459577,32611.992,18086.473,235687.56,235687.56,7.2270212,7.227021
3,85,04,40343.129,40170.625,40515.633,0.4034313,0.55374402,31334.627,17351.361,226589.45,226589.45,7.2312799,7.23128
4,85,04,40249.887,40102.926,40396.844,0.40249887,0.55291104,30827.117,17044.652,223047.91,223047.91,7.235445,7.235445
5,85,04,41153.629,40989.953,41317.309,0.41153631,0.56091952,28677.33,16085.675,201250.59,201250.59,7.0184665,7.130945
1,2,05,142.03287,136.31306,147.75267,0.0014203286,0.0028366265,100000,283.66266,499290.84,7854572,78.545723,79.105315
2,2,05,151.03375,145.3018,156.76569,0.0015103375,0.0030161173,100000,301.61172,499245.97,7797443.5,77.974434,78.697715
3,2,05,149.591,139.27281,159.90918,0.00149591,0.0029873489,100000,298.73489,499253.16,7662172.5,76.621727,78.089616
4,2,05,146.43141,132.98012,159.88271,0.0014643141,0.0029243438,100000,292.43439,499268.91,7436354.5,74.363548,77.556735
5,2,05,173.55933,157.02304,190.09561,0.0017355933,0.0034651691,100000,346.51691,499133.72,7335929.5,73.359299,76.440013
1,7,05,41.483624,38.549667,44.41758,0.00041483625,0.00082932843,99716.336,82.697594,498374.94,7355281,73.762047,74.406413
2,7,05,49.724827,46.422989,53.026665,0.00049724826,0.00099400221,99723.523,99.125404,498369.81,7317754.5,73.381996,73.910677
3,7,05,51.437588,46.794964,56.080215,0.00051437586,0.0010282227,99723.391,102.53786,498360.63,7254303.5,72.744888,73.352634
4,7,05,52.884918,45.737038,60.032803,0.0005288492,0.0010571392,99756.305,105.45631,498517.88,7150278,71.678696,72.923163
5,7,05,60.660122,52.092045,69.228203,0.00060660124,0.0012124669,99708.422,120.89315,498239.84,6950063,69.70507,71.777945
1,12,05,24.278063,22.0474,26.508724,0.00024278062,0.00048544336,99633.641,48.366489,498047.28,6856906,68.82119,69.519409
2,12,05,29.424126,26.938278,31.909973,0.00029424127,0.00058830943,99628.539,58.612408,497996.19,6714117.5,67.397301,68.956775
