qsdi,age,prov,Mortality_Rate,lci,uci,cmr,qx,lx,dx,Lx,Tx,Ex,wEx
5,42,08,229.49629,224.63,234.36258,0.002294963,0.0045794086,98778.219,452.34579,492760.22,4360551.5,44.145046,44.182962
1,47,08,322.48172,317.73862,327.22482,0.0032248171,0.0064288802,98775.016,635.01276,492287.53,3991454.5,40.409573,40.41806
2,47,08,352.86572,347.49786,358.23358,0.0035286571,0.0070324698,98695.086,694.07019,491740.25,3969626,40.221401,40.268934
3,47,08,378.70404,373.00485,384.40323,0.0037870405,0.0075454698,98586.25,743.87958,491071.56,3950720,40.073845,40.091225
4,47,08,393.76245,387.69547,399.82944,0.0039376244,0.0078443205,98482.219,772.52612,490479.78,3931109.5,39.91695,39.933512
5,47,08,438.79724,431.76016,445.83432,0.0043879724,0.0087375483,98325.867,859.12701,489481.53,3867791.5,39.336636,39.374639
1,52,08,658.7157,651.63708,665.79437,0.006587157,0.013087912,98140,1284.4478,487488.91,3499166.8,35.654861,35.663647
2,52,08,699.21442,691.42334,707.00555,0.0069921445,0.013886963,98000.297,1360.9265,486599.19,3480379.5,35.514072,35.537863
3,52,08,722.09979,713.72766,730.47186,0.0072209979,0.01433821,97842.375,1402.8845,485704.66,3459648.8,35.359516,35.378117
4,52,08,730.65924,721.77313,739.54541,0.0073065925,0.01450693,97709.695,1417.4678,485004.81,3440629.8,35.21278,35.230015
5,52,08,784.51935,774.27582,794.76288,0.0078451931,0.015567934,97466.742,1517.3558,483540.31,3378310,34.661331,34.699479
1,57,08,895.57916,886.74817,904.4101,0.0089557916,0.017752124,96855.555,1719.3917,479979.28,3011677.8,31.094545,31.103073
2,57,08,938.55121,928.8902,948.21228,0.0093855122,0.018595945,96641.43,1797.1388,478714.31,2991765.3,30.957935,31.002059
3,57,08,954.92255,944.76794,965.07715,0.0095492257,0.018917231,96439.484,1824.368,477636.5,2973944,30.837515,30.855795
4,57,08,963.45984,952.59222,974.32745,0.0096345982,0.019084733,96292.227,1837.7114,476866.84,2955624.8,30.694328,30.71158
5,57,08,1033.8167,1020.9071,1046.7262,0.010338167,0.020464044,95949.383,1963.5125,474838.13,2894769.5,30.169937,30.202751
1,62,08,988.33807,978.65765,998.01849,0.0098833805,0.019572679,95136.164,1862.0696,471025.63,2531698.5,26.611334,26.620133
2,62,08,1035.7728,1025.3336,1046.212,0.010357728,0.020502366,94842.273,1944.491,469350.13,2515076.5,26.518621,26.542429
3,62,08,1057.6125,1046.718,1068.5071,0.010576125,0.020930111,94615.125,1980.3051,468124.84,2496307.3,26.383917,26.403216
4,62,08,1081.3462,1069.8462,1092.8462,0.010813462,0.021394739,94454.508,2020.8296,467220.5,2478757.8,26.24288,26.259133
5,62,08,1188.2841,1174.5175,1202.0507,0.011882841,0.023485502,93985.875,2207.3054,464411.13,2419931.5,25.748005,25.787414
1,67,08,1242.2711,1230.3909,1254.1514,0.012422712,0.024539316,93274.094,2288.8826,460648.25,2060672.9,22.09268,22.101514
2,67,08,1302.1362,1289.5699,1314.7024,0.013021362,0.025706537,92897.773,2388.0801,458518.69,2045726.3,22.021368,22.046807
3,67,08,1340.8802,1328.4059,1353.3545,0.013408802,0.026461206,92634,2451.2073,457041.97,2029733.3,21.911339,21.914593
4,67,08,1390.1685,1377.0953,1403.2416,0.013901684,0.027420413,92433.68,2534.5696,455831.97,2011537.5,21.761959,21.780836
5,67,08,1560.6042,1544.9806,1576.228,0.015606043,0.030730017,91778.57,2820.3569,451841.94,1955520.4,21.307127,21.346025
1,72,08,2297.835,2279.1145,2316.5554,0.022978351,0.044916686,90985.047,4086.7468,444708.38,1600473.1,17.590513,17.595086
2,72,08,2385.854,2366.3867,2405.3215,0.02385854,0.046596512,90508.836,4217.3965,442000.69,1588144.9,17.546858,17.564679
3,72,08,2462.946,2443.8789,2482.0129,0.024629461,0.048065379,90187.563,4334.8994,440100.56,1571877.8,17.429321,17.442036
4,72,08,2559.5701,2540.1335,2579.0063,0.0255957,0.049903195,89899.109,4486.2529,438279.94,1557126.3,17.320824,17.326
5,72,08,2867.7813,2845.1526,2890.4097,0.028677812,0.055741791,88958.211,4958.6899,432394.34,1503678.5,16.903393,16.944814
1,77,08,5809.9165,5780.3193,5839.5132,0.058099166,0.10970137,86901.484,9533.2119,410674.41,1155646,13.298439,13.304753
2,77,08,5926.1484,5896.5581,5955.7388,0.059261486,0.11176859,86301.883,9645.8398,407394.81,1145465.6,13.27382,13.298961
3,77,08,6097.2593,6068.0229,6126.4961,0.060972594,0.11480311,85848.125,9855.6318,404601.53,1132614.1,13.19325,13.196824
4,77,08,6288.5962,6259.1396,6318.0532,0.062885962,0.11818405,85423.695,10095.719,401879.19,1118484.3,13.093671,13.102834
5,77,08,6895.5513,6861.0015,6930.1011,0.068955511,0.1288238,83999.523,10821.138,392944.78,1071284,12.753659,12.797638
1,82,08,17174.939,17119.188,17230.693,0.1717494,0.29071566,77368.273,22492.17,330610.94,744971.56,9.6290092,9.636183
2,82,08,17138.459,17081.799,17195.119,0.17138459,0.29019797,76661.313,22246.957,327689.16,739582.38,9.6479187,9.659841
3,82,08,17523.543,17466.787,17580.299,0.17523544,0.29564366,76012.922,22472.738,323882.78,727828.31,9.5757952,9.583886
4,82,08,17847.77,17788.949,17906.59,0.1784777,0.30019629,75327.977,22613.18,320106.91,716605.06,9.5134706,9.52255
5,82,08,18966.049,18900.664,19031.434,0.18966049,0.31567407,73176.531,23099.934,308132.81,682171.75,9.3222752,9.322275
1,85,08,33428.578,33351.531,33505.625,0.3342858,0.48755997,54876.102,26755.391,414360.63,414360.63,7.5509887,7.561588
2,85,08,32907.766,32825.348,32990.18,0.32907766,0.48219436,54458.215,26259.443,412060.63,412060.63,7.5703177,7.587169
3,85,08,33511.59,33426.148,33597.027,0.33511588,0.48841,53540.184,26149.561,403945.5,403945.5,7.5457597,7.556892
4,85,08,33858.402,33770,33946.809,0.33858404,0.49194628,52714.793,25932.848,396498.16,396498.16,7.5220551,7.535624
5,85,08,35274.438,35171.93,35376.945,0.35274437,0.50613284,50076.594,25345.408,374038.91,374038.91,7.469336,7.469336
1,2,09,114.86679,109.79861,119.93498,0.001148668,0.0022946992,100000,229.46991,499426.31,8282297,82.822975,84.413155
2,2,09,126.63844,120.56443,132.71246,0.0012663845,0.0025295643,100000,252.95642,499367.63,8345519,83.455185,84.458688
3,2,09,131.26726,123.07504,139.45947,0.0013126726,0.0026219022,100000,262.19022,499344.53,8240553.5,82.40554,84.10976
4,2,09,147.255,133.44489,161.06514,0.0014725501,0.0029407677,100000,294.07678,499264.81,8016419.5,80.1642,83.512046
5,2,09,149.96561,134.59158,165.33961,0.001499656,0.0029948186,100000,299.48187,499251.28,7584078,75.840782,81.7179
1,7,09,38.940445,36.067982,41.812908,0.00038940445,0.0007785057,99775.523,77.675812,498683.41,7892372,79.102837,79.649635
2,7,09,37.975029,34.656254,41.293804,0.0003797503,0.00075921224,99756.773,75.736565,498594.53,7849416,78.686569,79.669627
3,7,09,39.991188,34.999218,44.983162,0.00039991189,0.00079950399,99762.086,79.760185,498611.06,7690833,77.094666,79.280801
4,7,09,46.243973,38.745594,53.742355,0.00046243973,0.00092445186,99755.344,92.219017,498546.19,7615194,76.342087,78.836666
5,7,09,48.309559,40.931572,55.687546,0.00048309559,0.00096572458,99734.547,96.316101,498431.94,7431387,74.512497,77.79976
1,12,09,20.666115,18.60519,22.727039,0.00020666115,0.00041323688,99699.539,41.199528,498394.69,7390967.5,74.134575,74.729984
2,12,09,18.801151,16.252363,21.349939,0.00018801152,0.00037595234,99685.016,37.476814,498331.41,7334094,73.574677,74.706053
3,12,09,20.051077,16.695688,23.406466,0.00020051077,0.00040094115,99686.117,39.968266,498330.69,7300382.5,73.236168,74.423506
4,12,09,22.81365,17.67947,27.94783,0.0002281365,0.00045616893,99690.281,45.475609,498337.72,7044213.5,70.66748,73.746853
5,12,09,24.848822,18.883032,30.814611,0.00024848821,0.00049685297,99701.094,49.536785,498381.63,6900030.5,69.214294,72.865659
1,17,09,22.874365,20.659462,25.08927,0.00022874365,0.00045738267,99659.234,45.582409,498182.22,6894079,69.178917,69.767813
2,17,09,21.17079,18.632614,23.708963,0.0002117079,0.00042332616,99643.688,42.181778,498112.97,6908911,69.336845,69.765106
3,17,09,22.742935,18.962774,26.523098,0.00022742935,0.00045475527,99659.227,45.32056,498182.81,6735960,67.593513,69.43207
4,17,09,23.796804,18.444014,29.149595,0.00023796804,0.00047582283,99658.258,47.419674,498172.72,6583226,66.063782,68.859529
5,17,09,27.550608,21.309155,33.792061,0.00027550609,0.00055086036,99690.891,54.91576,498317.16,6341688,63.622303,67.600198
1,22,09,36.8951,33.98394,39.806255,0.00036895098,0.00073762977,99623.352,73.485153,497933.03,6306433.5,63.30706,64.866567
2,22,09,36.199512,32.806309,39.59272,0.00036199513,0.00072372827,99607.141,72.088501,497855.47,6350745,63.759598,64.767458
3,22,09,39.037163,34.223068,43.851261,0.00039037163,0.00078043854,99640.32,77.763145,498007.19,6179132,62.020897,64.420654
4,22,09,38.067715,31.782698,44.35273,0.00038067714,0.00076106453,99633.938,75.82785,497980.13,6095649.5,61.186974,63.960093
5,22,09,45.414112,36.621849,54.206375,0.00045414112,0.00090786989,99687.461,90.50325,498211.06,5778109.5,57.973213,62.557262
1,27,09,56.444759,53.332447,59.557072,0.0005644476,0.0011282583,99542.836,112.31003,497433.41,5873323,59.00515,59.931856
2,27,09,58.070206,53.938961,62.20145,0.00058070204,0.0011607299,99548.57,115.549,497453.97,5824244.5,58.509933,59.792318
3,27,09,62.865215,57.178879,68.551552,0.00062865217,0.0012565142,99562.266,125.10141,497498.59,5737506,57.633003,59.479168
4,27,09,62.414642,54.092575,70.73671,0.00062414643,0.001247514,99569.063,124.21381,497534.78,5638595.5,56.635723,59.103482
5,27,09,71.617973,61.396416,81.839531,0.00071617973,0.0014313341,99601.203,142.56259,497649.63,5400093,54.226444,57.958355
1,32,09,76.548798,73.130508,79.967087,0.00076548796,0.0015298045,99436.148,152.11786,496800.44,5367166,53.97987,54.969413
2,32,09,81.700844,77.384354,86.017334,0.00081700843,0.0016326826,99438.773,162.35196,496787.97,5339366.5,53.698627,54.874122
3,32,09,89.281746,82.488274,96.075218,0.00089281745,0.0017840416,99449.016,177.42119,496801.53,5253626.5,52.83279,54.586147
4,32,09,93.75042,84.302856,103.19798,0.00093750417,0.0018732516,99461.156,186.31578,496840,5207365.5,52.361336,54.282419
5,32,09,103.09186,90.589867,115.59385,0.0010309186,0.002059713,99485.555,204.9117,496915.5,5036874,50.635693,53.32956
1,37,09,98.243721,94.70549,101.78196,0.00098243728,0.0019629456,99291.945,194.90466,495972.47,4892683,49.280228,49.988372
2,37,09,108.40993,103.6083,113.21157,0.0010840994,0.00216585,99278.523,215.02238,495855.06,4889994.5,49.258152,49.993291
3,37,09,120.3009,113.38409,127.2177,0.0012030089,0.0024031256,99261.328,238.53745,495710.31,4825346,48.616261,49.726857
4,37,09,129.84587,119.33693,140.35481,0.0012984587,0.0025935483,99306.977,257.55743,495891,4684722.5,47.18232,49.30568
5,37,09,145.12247,131.20259,159.04234,0.0014512247,0.0028982414,99337.047,287.90274,495965.47,4491637.5,45.224922,48.163178
1,42,09,151.03122,145.7084,156.35405,0.0015103122,0.003016067,99131.188,298.9863,494908.47,4388562,44.275471,45.091885
2,42,09,168.81053,162.81299,174.80809,0.0016881054,0.0033705179,99074.711,333.93307,494538.72,4380700,44.220261,45.079137
3,42,09,187.23064,178.49809,195.96318,0.0018723063,0.0037376103,99058.859,370.24341,494368.69,4322107.5,43.636471,44.81552
4,42,09,200.61205,187.39449,213.82961,0.0020061205,0.0040042028,99077.992,396.72836,494398.16,4231630.5,42.716885,44.4362
5,42,09,229.49629,212.57597,246.41663,0.002294963,0.0045794086,99113.164,453.87967,494431.13,3962868.8,39.997177,43.343399
1,47,09,322.48172,313.88248,331.08096,0.0032248171,0.0064288802,98891.734,635.76312,492869.28,3804457.8,38.488029,40.203692
2,47,09,352.86572,343.9631,361.76834,0.0035286571,0.0070324698,98753.094,694.47815,492029.31,3887790.3,39.373203,40.231152
3,47,09,378.70404,365.85559,391.55249,0.0037870405,0.0075454698,98741.117,745.04816,491842.97,3802799,38.520367,39.923337
4,47,09,393.76245,376.13263,411.39227,0.0039376244,0.0078443205,98751.906,774.6416,491822.94,3691997.3,37.39901,39.522764
5,47,09,438.79724,416.00107,461.59338,0.0043879724,0.0087375483,98746.063,862.79846,491573.34,3492785.5,35.387089,38.507393
1,52,09,658.7157,645.97925,671.45221,0.006587157,0.013087912,98279.391,1286.2721,488181.28,3338038.5,33.978333,35.499719
2,52,09,699.21442,687.05896,711.36993,0.0069921445,0.013886963,98066.828,1361.8503,486929.53,3424815.8,34.926552,35.501896
3,52,09,722.09979,702.67822,741.52136,0.0072209979,0.01433821,98005.414,1405.2223,486514.03,3341660.8,34.102932,35.254235
4,52,09,730.65924,705.81512,755.50336,0.0073065925,0.01450693,97998.109,1421.6519,486436.44,3249190,33.164276,34.900059
5,52,09,784.51935,755.79785,813.24078,0.0078451931,0.015567933,97883.789,1523.8484,485609.34,3122251.3,31.908873,33.91709
1,57,09,895.57916,879.21112,911.94714,0.0089557916,0.017752124,97028.258,1722.4575,480835.16,2880813.8,29.70207,31.015095
2,57,09,938.55121,922.69958,954.40283,0.0093855122,0.018595945,96736.805,1798.9124,479186.75,2944686,30.444508,30.953444
3,57,09,954.92255,933.27429,976.57086,0.0095492257,0.018917231,96632.703,1828.0232,478593.47,2846798,29.470791,30.689628
4,57,09,963.45984,935.5351,991.38458,0.0096345982,0.019084733,96592.664,1843.4452,478354.72,2800925.3,29.005939,30.400018
5,57,09,1033.8167,994.82776,1072.8055,0.010338167,0.020464044,96419.57,1973.1344,477165.03,2644266.3,27.440115,29.524214
1,62,09,988.33807,973.43921,1003.2369,0.0098833805,0.019572679,95337.695,1866.0142,472023.44,2469367,25.920893,26.555949
2,62,09,1035.7728,1017.3052,1054.2405,0.010357728,0.020502366,94979.68,1947.3082,470030.13,2469067,26.00024,26.507789
3,62,09,1057.6125,1033.6808,1081.5443,0.010576125,0.020930111,94851.617,1985.2549,469294.94,2391161.5,25.219093,26.27254
4,62,09,1081.3462,1051.1525,1111.54,0.010813463,0.021394741,94950.461,2031.4404,469673.69,2319839.3,24.453672,25.863277
5,62,09,1188.2841,1148.7567,1227.8114,0.011882841,0.023485502,94770.898,2225.7422,468290.13,2236317.3,23.609888,25.053346
1,67,09,1242.2711,1223.3647,1261.1775,0.012422712,0.024539316,93535.805,2295.3047,461940.75,1979459.8,21.180817,21.995449
2,67,09,1302.1362,1280.1052,1324.1672,0.013021362,0.025706537,93096.383,2393.1855,459498.94,1997596.9,21.462934,21.985018
3,67,09,1340.8801,1315.5494,1366.2108,0.013408802,0.026461205,93021.188,2461.4529,458952.31,1947413.3,20.94916,21.766887
4,67,09,1390.1685,1358.1589,1422.178,0.013901684,0.027420413,92896.172,2547.2515,458112.75,1902979.3,20.497501,21.456858
5,67,09,1560.6042,1519.5024,1601.7061,0.015606043,0.030730017,92813.742,2852.1677,456938.28,1804538.1,19.455118,20.624502
1,72,09,2297.835,2263.9526,2331.717,0.022978351,0.044916686,91532.094,4111.3184,447382.16,1501089.8,16.437691,17.493911
2,72,09,2385.8542,2353.1931,2418.5151,0.023858542,0.046596516,90755.016,4228.8677,443202.91,1548644.8,17.072189,17.498863
3,72,09,2462.9458,2422.8608,2503.031,0.024629459,0.048065376,90623.273,4355.8418,442226.75,1500357.5,16.57024,17.287801
4,72,09,2559.5701,2514.9812,2604.1589,0.0255957,0.049903195,90459.211,4514.2036,441010.56,1456252,16.110905,16.956673
5,72,09,2867.7813,2809.863,2925.6995,0.028677812,0.055741791,90324.047,5034.8242,439033.19,1372824.1,15.214696,16.345081
1,77,09,5809.9165,5761.6055,5858.2271,0.058099166,0.10970137,87609.656,9610.8984,414021.03,1099306.9,12.581098,13.238343
2,77,09,5926.1484,5881.5884,5970.709,0.059261486,0.11176859,86552.336,9673.833,408577.13,1114401.9,12.88471,13.23508
3,77,09,6097.2593,6042.1963,6152.3228,0.060972594,0.11480311,86465.758,9926.5381,407512.44,1069297.4,12.381459,13.034595
4,77,09,6288.5962,6226.9375,6350.2549,0.062885962,0.11818405,86235.625,10191.676,405698.94,1021487,11.862846,12.723623
5,77,09,6895.5513,6815.8223,6975.2808,0.068955511,0.1288238,85848.242,11059.298,401593,949572,11.075303,12.056823
1,82,09,17174.939,17092.928,17256.953,0.1717494,0.29071566,77895.695,22645.5,332864.72,706518.06,9.1005859,9.549746
2,82,09,17138.459,17054.885,17222.035,0.17138459,0.29019797,77040.836,22357.094,329311.44,715349,9.297246,9.603456
3,82,09,17523.543,17426.18,17620.906,0.17523544,0.29564366,76623.891,22653.367,326486.03,659583.44,8.6294041,9.383404
4,82,09,17847.77,17742.326,17953.213,0.17847769,0.30019629,76584.266,22990.313,325445.53,624219.94,8.1760006,9.055547
5,82,09,18966.049,18836.104,19095.996,0.18966049,0.31567407,74983.195,23670.25,315740.34,554937.5,7.4260883,8.494195
1,85,09,33428.578,33317.441,33539.715,0.3342858,0.48755997,56166.684,27384.625,402565.34,402565.34,7.2471085,7.536866
2,85,09,32907.766,32803.098,33012.43,0.32907766,0.48219436,55619.258,26819.293,383377.31,383377.31,6.9621086,7.474477
3,85,09,33511.59,33390.195,33632.98,0.33511588,0.48841,54146.449,26445.668,346367.03,346367.03,6.4272332,7.310346
4,85,09,33858.402,33711.078,34005.727,0.33858404,0.49194628,54254.543,26690.32,304486.09,304486.09,5.666225,6.903175
5,85,09,35274.438,35107.965,35440.91,0.35274437,0.50613284,52302.82,26472.174,254285.45,254285.45,4.9119,6.364608
1,2,10,114.86679,110.46038,119.27321,0.0011486679,0.002294699,100000,229.46991,499426.31,8469364,84.693642,84.693642
2,2,10,126.63844,122.35284,130.92404,0.0012663845,0.0025295643,100000,252.95642,499367.63,8450632,84.506317,84.506317
3,2,10,131.26726,126.34911,136.18542,0.0013126726,0.0026219022,100000,262.19022,499344.53,8427008,84.270081,84.270081
4,2,10,147.255,140.92334,153.58667,0.0014725501,0.0029407677,100000,294.07678,499264.81,8394530,83.945305,84.038289
5,2,10,149.96559,140.33609,159.59511,0.001499656,0.0029948186,100000,299.48184,499251.28,8309687,83.09687,83.356606
1,7,10,38.940445,36.556103,41.324787,0.00038940445,0.0007785057,99770.531,77.671928,498658.47,7969937.5,79.882683,79.882683
2,7,10,37.975029,35.676464,40.273594,0.0003797503,0.00075921224,99747.047,75.729179,498545.91,7951264.5,79.714287,79.714287
3,7,10,39.991188,37.163891,42.818485,0.00039991189,0.00079950399,99745.305,79.746765,498527.16,7922464,79.427086,79.483079
4,7,10,46.243973,43.069416,49.41853,0.00046243973,0.00092445186,99705.922,92.173325,498299.19,7905886,79.292038,79.292038
5,7,10,48.309559,43.401672,53.217445,0.00048309559,0.00096572458,99710.586,96.292961,498312.19,7818197,78.409309,78.629881
1,12,10,20.666115,18.908365,22.423866,0.00020666115,0.00041323688,99692.859,41.196766,498361.31,7471279,74.94297,74.94297
2,12,10,18.801151,17.193216,20.409086,0.00018801152,0.00037595234,99671.32,37.471664,498262.94,7452718.5,74.772949,74.772949
3,12,10,20.051077,18.071419,22.030735,0.00020051077,0.00040094115,99665.555,39.960022,498227.88,7423937,74.48864,74.544678
4,12,10,22.81365,20.6954,24.9319,0.0002281365,0.00045616893,99615.172,45.441345,497962.25,7404632.5,74.332405,74.358745
5,12,10,24.848822,21.535955,28.16169,0.00024848821,0.00049685297,99621.211,49.497093,497982.28,7320027,73.479164,73.701953
1,17,10,22.874365,21.020983,24.727747,0.00022874365,0.00045738267,99651.664,45.578945,498144.38,6972918,69.972923,69.972923
2,17,10,21.17079,19.554522,22.787056,0.0002117079,0.00042332616,99633.852,42.177616,498063.81,6954455.5,69.800125,69.800125
3,17,10,22.742935,20.8591,24.62677,0.00022742935,0.00045475527,99625.602,45.305267,498014.72,6925709,69.517509,69.571983
4,17,10,23.796804,21.699841,25.893768,0.00023796804,0.00047582283,99569.727,47.377548,497730.22,6906670.5,69.365196,69.391807
5,17,10,27.550608,24.256208,30.845005,0.00027550609,0.00055086036,99580.367,54.854877,497764.69,6799669.5,68.28463,68.715418
1,22,10,36.8951,34.74968,39.040516,0.000368951,0.00073762983,99606.086,73.47242,497846.75,6474773.5,65.003792,65.003792
2,22,10,36.199512,34.313534,38.085491,0.00036199513,0.00072372827,99591.672,72.077309,497778.16,6456392,64.828636,64.828636
